sentence1	sentence2	gold_label
A $109 mirror is expensive. A $69 mirror is cheap.	A $109 mirror is cheap.	contradiction
A $109 mirror is expensive. A $69 mirror is cheap.	A $111 mirror is cheap.	contradiction
A $109 mirror is expensive. A $69 mirror is cheap.	A $113 mirror is cheap.	contradiction
A $109 mirror is expensive. A $69 mirror is cheap.	A $115 mirror is cheap.	contradiction
A $109 mirror is expensive. A $69 mirror is cheap.	A $117 mirror is cheap.	contradiction
A $109 mirror is expensive. A $69 mirror is cheap.	A $119 mirror is cheap.	contradiction
A $109 mirror is expensive. A $69 mirror is cheap.	A $121 mirror is cheap.	contradiction
A $109 mirror is expensive. A $69 mirror is cheap.	A $123 mirror is cheap.	contradiction
A $109 mirror is expensive. A $69 mirror is cheap.	A $125 mirror is cheap.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1280 furniture is expensive.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1320 furniture is expensive.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1360 furniture is expensive.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1400 furniture is expensive.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1440 furniture is expensive.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1480 furniture is expensive.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1520 furniture is expensive.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1560 furniture is expensive.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1600 furniture is expensive.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2400 furniture is expensive.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2440 furniture is expensive.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2480 furniture is expensive.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2520 furniture is expensive.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2560 furniture is expensive.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2600 furniture is expensive.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2640 furniture is expensive.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2680 furniture is expensive.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2720 furniture is expensive.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2760 furniture is expensive.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1240 furniture is cheap.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1280 furniture is cheap.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1320 furniture is cheap.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1360 furniture is cheap.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1400 furniture is cheap.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1440 furniture is cheap.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1480 furniture is cheap.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1520 furniture is cheap.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1560 furniture is cheap.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $1600 furniture is cheap.	entailment
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2400 furniture is cheap.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2440 furniture is cheap.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2480 furniture is cheap.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2520 furniture is cheap.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2560 furniture is cheap.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2600 furniture is cheap.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2640 furniture is cheap.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2680 furniture is cheap.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2720 furniture is cheap.	contradiction
A $2400 furniture is expensive. A $1600 furniture is cheap.	A $2760 furniture is cheap.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $12 gift is expensive.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $14 gift is expensive.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $16 gift is expensive.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $18 gift is expensive.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $20 gift is expensive.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $22 gift is expensive.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $24 gift is expensive.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $28 gift is expensive.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $30 gift is expensive.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $70 gift is expensive.	entailment
A $70 gift is expensive. A $30 gift is cheap.	A $72 gift is expensive.	entailment
A $70 gift is expensive. A $30 gift is cheap.	A $78 gift is expensive.	entailment
A $70 gift is expensive. A $30 gift is cheap.	A $80 gift is expensive.	entailment
A $70 gift is expensive. A $30 gift is cheap.	A $82 gift is expensive.	entailment
A $70 gift is expensive. A $30 gift is cheap.	A $84 gift is expensive.	entailment
A $70 gift is expensive. A $30 gift is cheap.	A $86 gift is expensive.	entailment
A $70 gift is expensive. A $30 gift is cheap.	A $88 gift is expensive.	entailment
A $70 gift is expensive. A $30 gift is cheap.	A $12 gift is cheap.	entailment
A $70 gift is expensive. A $30 gift is cheap.	A $14 gift is cheap.	entailment
A $70 gift is expensive. A $30 gift is cheap.	A $24 gift is cheap.	entailment
A $70 gift is expensive. A $30 gift is cheap.	A $26 gift is cheap.	entailment
A $70 gift is expensive. A $30 gift is cheap.	A $28 gift is cheap.	entailment
A $70 gift is expensive. A $30 gift is cheap.	A $30 gift is cheap.	entailment
A $70 gift is expensive. A $30 gift is cheap.	A $70 gift is cheap.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $72 gift is cheap.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $76 gift is cheap.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $78 gift is cheap.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $82 gift is cheap.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $84 gift is cheap.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $86 gift is cheap.	contradiction
A $70 gift is expensive. A $30 gift is cheap.	A $88 gift is cheap.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $2 champagne is expensive.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $4 champagne is expensive.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $6 champagne is expensive.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $8 champagne is expensive.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $10 champagne is expensive.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $14 champagne is expensive.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $16 champagne is expensive.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $20 champagne is expensive.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $60 champagne is expensive.	entailment
A $60 champagne is expensive. A $20 champagne is cheap.	A $62 champagne is expensive.	entailment
A $60 champagne is expensive. A $20 champagne is cheap.	A $64 champagne is expensive.	entailment
A $60 champagne is expensive. A $20 champagne is cheap.	A $66 champagne is expensive.	entailment
A $60 champagne is expensive. A $20 champagne is cheap.	A $68 champagne is expensive.	entailment
A $60 champagne is expensive. A $20 champagne is cheap.	A $70 champagne is expensive.	entailment
A $60 champagne is expensive. A $20 champagne is cheap.	A $74 champagne is expensive.	entailment
A $60 champagne is expensive. A $20 champagne is cheap.	A $76 champagne is expensive.	entailment
A $60 champagne is expensive. A $20 champagne is cheap.	A $78 champagne is expensive.	entailment
A $60 champagne is expensive. A $20 champagne is cheap.	A $2 champagne is cheap.	entailment
A $60 champagne is expensive. A $20 champagne is cheap.	A $4 champagne is cheap.	entailment
A $60 champagne is expensive. A $20 champagne is cheap.	A $6 champagne is cheap.	entailment
A $60 champagne is expensive. A $20 champagne is cheap.	A $14 champagne is cheap.	entailment
A $60 champagne is expensive. A $20 champagne is cheap.	A $16 champagne is cheap.	entailment
A $60 champagne is expensive. A $20 champagne is cheap.	A $60 champagne is cheap.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $62 champagne is cheap.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $66 champagne is cheap.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $68 champagne is cheap.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $70 champagne is cheap.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $72 champagne is cheap.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $76 champagne is cheap.	contradiction
A $60 champagne is expensive. A $20 champagne is cheap.	A $78 champagne is cheap.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1023 ruby is expensive.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1055 ruby is expensive.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1087 ruby is expensive.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1119 ruby is expensive.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1151 ruby is expensive.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1183 ruby is expensive.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1215 ruby is expensive.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1247 ruby is expensive.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1279 ruby is expensive.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1951 ruby is expensive.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1983 ruby is expensive.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $2015 ruby is expensive.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $2047 ruby is expensive.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $2079 ruby is expensive.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $2111 ruby is expensive.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $2143 ruby is expensive.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $2207 ruby is expensive.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1023 ruby is cheap.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1055 ruby is cheap.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1087 ruby is cheap.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1119 ruby is cheap.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1151 ruby is cheap.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1183 ruby is cheap.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1215 ruby is cheap.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1247 ruby is cheap.	entailment
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1919 ruby is cheap.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1951 ruby is cheap.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $1983 ruby is cheap.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $2047 ruby is cheap.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $2079 ruby is cheap.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $2111 ruby is cheap.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $2143 ruby is cheap.	contradiction
A $1919 ruby is expensive. A $1279 ruby is cheap.	A $2207 ruby is cheap.	contradiction
A $200 pearl is expensive. A $120 pearl is cheap.	A $84 pearl is expensive.	contradiction
A $200 pearl is expensive. A $120 pearl is cheap.	A $88 pearl is expensive.	contradiction
A $200 pearl is expensive. A $120 pearl is cheap.	A $92 pearl is expensive.	contradiction
A $200 pearl is expensive. A $120 pearl is cheap.	A $104 pearl is expensive.	contradiction
A $200 pearl is expensive. A $120 pearl is cheap.	A $108 pearl is expensive.	contradiction
A $200 pearl is expensive. A $120 pearl is cheap.	A $112 pearl is expensive.	contradiction
A $200 pearl is expensive. A $120 pearl is cheap.	A $116 pearl is expensive.	contradiction
A $200 pearl is expensive. A $120 pearl is cheap.	A $120 pearl is expensive.	contradiction
A $200 pearl is expensive. A $120 pearl is cheap.	A $200 pearl is expensive.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $204 pearl is expensive.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $212 pearl is expensive.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $216 pearl is expensive.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $220 pearl is expensive.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $228 pearl is expensive.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $232 pearl is expensive.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $236 pearl is expensive.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $88 pearl is cheap.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $96 pearl is cheap.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $100 pearl is cheap.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $104 pearl is cheap.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $108 pearl is cheap.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $112 pearl is cheap.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $116 pearl is cheap.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $120 pearl is cheap.	entailment
A $200 pearl is expensive. A $120 pearl is cheap.	A $204 pearl is cheap.	contradiction
A $200 pearl is expensive. A $120 pearl is cheap.	A $208 pearl is cheap.	contradiction
A $200 pearl is expensive. A $120 pearl is cheap.	A $212 pearl is cheap.	contradiction
A $200 pearl is expensive. A $120 pearl is cheap.	A $220 pearl is cheap.	contradiction
A $200 pearl is expensive. A $120 pearl is cheap.	A $224 pearl is cheap.	contradiction
A $200 pearl is expensive. A $120 pearl is cheap.	A $228 pearl is cheap.	contradiction
A $200 pearl is expensive. A $120 pearl is cheap.	A $232 pearl is cheap.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $84 mine is expensive.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $88 mine is expensive.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $96 mine is expensive.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $100 mine is expensive.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $104 mine is expensive.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $108 mine is expensive.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $112 mine is expensive.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $116 mine is expensive.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $120 mine is expensive.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $200 mine is expensive.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $204 mine is expensive.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $208 mine is expensive.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $212 mine is expensive.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $216 mine is expensive.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $220 mine is expensive.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $228 mine is expensive.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $232 mine is expensive.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $236 mine is expensive.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $84 mine is cheap.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $88 mine is cheap.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $92 mine is cheap.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $96 mine is cheap.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $100 mine is cheap.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $108 mine is cheap.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $112 mine is cheap.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $116 mine is cheap.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $120 mine is cheap.	entailment
A $200 mine is expensive. A $120 mine is cheap.	A $200 mine is cheap.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $204 mine is cheap.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $208 mine is cheap.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $212 mine is cheap.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $216 mine is cheap.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $220 mine is cheap.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $224 mine is cheap.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $228 mine is cheap.	contradiction
A $200 mine is expensive. A $120 mine is cheap.	A $232 mine is cheap.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $103 receiver is expensive.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $107 receiver is expensive.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $111 receiver is expensive.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $115 receiver is expensive.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $119 receiver is expensive.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $123 receiver is expensive.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $127 receiver is expensive.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $131 receiver is expensive.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $135 receiver is expensive.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $139 receiver is expensive.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $219 receiver is expensive.	entailment
A $219 receiver is expensive. A $139 receiver is cheap.	A $223 receiver is expensive.	entailment
A $219 receiver is expensive. A $139 receiver is cheap.	A $231 receiver is expensive.	entailment
A $219 receiver is expensive. A $139 receiver is cheap.	A $235 receiver is expensive.	entailment
A $219 receiver is expensive. A $139 receiver is cheap.	A $239 receiver is expensive.	entailment
A $219 receiver is expensive. A $139 receiver is cheap.	A $243 receiver is expensive.	entailment
A $219 receiver is expensive. A $139 receiver is cheap.	A $247 receiver is expensive.	entailment
A $219 receiver is expensive. A $139 receiver is cheap.	A $251 receiver is expensive.	entailment
A $219 receiver is expensive. A $139 receiver is cheap.	A $255 receiver is expensive.	entailment
A $219 receiver is expensive. A $139 receiver is cheap.	A $107 receiver is cheap.	entailment
A $219 receiver is expensive. A $139 receiver is cheap.	A $115 receiver is cheap.	entailment
A $219 receiver is expensive. A $139 receiver is cheap.	A $119 receiver is cheap.	entailment
A $219 receiver is expensive. A $139 receiver is cheap.	A $123 receiver is cheap.	entailment
A $219 receiver is expensive. A $139 receiver is cheap.	A $131 receiver is cheap.	entailment
A $219 receiver is expensive. A $139 receiver is cheap.	A $139 receiver is cheap.	entailment
A $219 receiver is expensive. A $139 receiver is cheap.	A $219 receiver is cheap.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $223 receiver is cheap.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $231 receiver is cheap.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $235 receiver is cheap.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $239 receiver is cheap.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $243 receiver is cheap.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $247 receiver is cheap.	contradiction
A $219 receiver is expensive. A $139 receiver is cheap.	A $251 receiver is cheap.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $768 medicine is expensive.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $792 medicine is expensive.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $864 medicine is expensive.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $888 medicine is expensive.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $912 medicine is expensive.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $936 medicine is expensive.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $960 medicine is expensive.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1464 medicine is expensive.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1488 medicine is expensive.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1512 medicine is expensive.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1536 medicine is expensive.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1560 medicine is expensive.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1608 medicine is expensive.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1656 medicine is expensive.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $744 medicine is cheap.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $768 medicine is cheap.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $792 medicine is cheap.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $816 medicine is cheap.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $840 medicine is cheap.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $888 medicine is cheap.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $912 medicine is cheap.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $936 medicine is cheap.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $960 medicine is cheap.	entailment
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1440 medicine is cheap.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1464 medicine is cheap.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1488 medicine is cheap.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1512 medicine is cheap.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1536 medicine is cheap.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1584 medicine is cheap.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1608 medicine is cheap.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1632 medicine is cheap.	contradiction
A $1440 medicine is expensive. A $960 medicine is cheap.	A $1656 medicine is cheap.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $30 stationery is expensive.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $32 stationery is expensive.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $34 stationery is expensive.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $36 stationery is expensive.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $40 stationery is expensive.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $42 stationery is expensive.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $44 stationery is expensive.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $46 stationery is expensive.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $48 stationery is expensive.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $88 stationery is expensive.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $92 stationery is expensive.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $94 stationery is expensive.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $96 stationery is expensive.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $98 stationery is expensive.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $102 stationery is expensive.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $106 stationery is expensive.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $32 stationery is cheap.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $34 stationery is cheap.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $36 stationery is cheap.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $44 stationery is cheap.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $46 stationery is cheap.	entailment
A $88 stationery is expensive. A $48 stationery is cheap.	A $88 stationery is cheap.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $92 stationery is cheap.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $94 stationery is cheap.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $96 stationery is cheap.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $98 stationery is cheap.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $100 stationery is cheap.	contradiction
A $88 stationery is expensive. A $48 stationery is cheap.	A $104 stationery is cheap.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $31 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $33 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $35 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $37 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $39 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $41 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $43 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $45 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $47 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $49 olive is expensive.	contradiction
A $89 olive is expensive. A $49 olive is cheap.	A $91 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $95 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $97 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $99 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $101 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $103 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $105 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $107 olive is expensive.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $31 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $33 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $35 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $37 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $39 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $41 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $43 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $45 olive is cheap.	entailment
A $89 olive is expensive. A $49 olive is cheap.	A $47 olive is cheap.	entailment
